,lat,lng
1629,12.572,55.6715
1630,12.6072,55.6587
1633,12.6076,55.6589
1634,12.6078,55.6589
1635,12.6081,55.6591
1638,12.6086,55.6593
1639,12.6089,55.6594
1641,12.6093,55.6596
1642,12.6094,55.6597
1643,12.6097,55.6598
1644,12.5401,55.6692
1646,12.5413,55.6689
1647,12.5558,55.6681
1649,12.5554,55.6679
1650,12.5553,55.6678
1651,12.5551,55.6677
1654,12.5549,55.6677
1655,12.5547,55.6676
1658,12.5546,55.6675
1659,12.5545,55.6675
1660,12.5544,55.6674
1662,12.5541,55.6673
1663,12.5538,55.6671
1664,12.5537,55.6671
1665,12.5536,55.667
1667,12.5535,55.667
1668,12.5534,55.6669
1669,12.5533,55.6669
1671,12.5531,55.6668
1672,12.5526,55.6665
1673,12.5525,55.6665
1674,12.5523,55.6664
1677,12.552,55.6663
1679,12.5513,55.666
1680,12.5512,55.666
1681,12.5511,55.6659
1682,12.551,55.6659
1684,12.5508,55.6658
1685,12.5505,55.6657
1686,12.5504,55.6657
1687,12.5503,55.6657
1688,12.602,55.6696
1690,12.6021,55.6694
1691,12.6024,55.6692
1692,12.6026,55.669
1693,12.603,55.6686
1694,12.5486,55.6651
1695,12.5482,55.665
1696,12.5476,55.6648
1697,12.5469,55.6646
1698,12.5464,55.6645
1699,12.5455,55.6643
1700,12.5444,55.6641
1701,12.5432,55.6639
1702,12.5424,55.6638
1704,12.61,55.6658
1705,12.6101,55.6658
1708,12.6107,55.6659
1709,12.6109,55.6659
1710,12.611,55.666
1711,12.6117,55.6661
1712,12.6119,55.6661
1714,12.6119,55.6662
1715,12.6122,55.6662
1716,12.5499,55.6654
1717,12.5497,55.6653
1718,12.5496,55.6653
1719,12.5494,55.6652
1720,12.5492,55.6652
1721,12.549,55.6651
1722,12.5489,55.6651
1723,12.5864,55.6828
1724,12.5863,55.6828
1725,12.5849,55.6832
1726,12.5848,55.6832
1727,12.5847,55.6832
1728,12.6094,55.6657
1734,12.6109,55.666
1740,12.6122,55.6663
1742,12.5775,55.6771
1743,12.5772,55.6769
1746,12.577,55.6768
1748,12.5767,55.6766
1749,12.5766,55.6765
1750,12.5765,55.6765
1751,12.5763,55.6764
1752,12.576,55.6762
1753,12.5758,55.6761
1754,12.5756,55.6759
1755,12.5755,55.6759
1756,12.5754,55.6759
1757,12.5753,55.6759
1758,12.5753,55.6758
1759,12.5752,55.6758
1760,12.5502,55.6657
1762,12.55,55.6656
1763,12.5497,55.6655
1765,12.6127,55.6664
1768,12.6135,55.6665
1770,12.6144,55.6667
1772,12.6147,55.6668
1776,12.616,55.667
1777,12.6164,55.6671
1778,12.6165,55.6671
1780,12.6168,55.6672
1782,12.6171,55.6673
1784,12.6195,55.6678
1785,12.6196,55.6678
1786,12.6197,55.6678
1788,12.5848,55.6967
1790,12.5847,55.6973
1791,12.5978,55.6644
1793,12.598,55.6642
1794,12.5981,55.6641
1795,12.5983,55.6638
1796,12.5979,55.6668
1799,12.5978,55.6668
1800,12.5977,55.6667
1801,12.5976,55.6667
1803,12.5973,55.6666
1806,12.5971,55.6665
1807,12.5969,55.6664
1808,12.5968,55.6663
1809,12.5967,55.6663
1811,12.5967,55.6662
1812,12.5961,55.6657
1813,12.5958,55.6658
1814,12.5956,55.6657
1815,12.5955,55.6654
1816,12.5765,55.6748
1817,12.5764,55.6748
1818,12.5743,55.674
1821,12.6112,55.6694
1822,12.6114,55.6688
1823,12.6114,55.6687
1825,12.6115,55.6684
1826,12.6115,55.6683
1827,12.6116,55.6681
1828,12.6117,55.6676
1829,12.5804,55.6701
1830,12.5805,55.6701
1831,12.5806,55.6702
1832,12.5806,55.6703
1833,12.5813,55.6707
1835,12.5814,55.6707
1836,12.5815,55.6708
1837,12.5816,55.6708
1838,12.5817,55.6707
1839,12.5819,55.6707
1840,12.5827,55.6706
1841,12.5833,55.6706
1843,12.5844,55.6705
1844,12.5849,55.6704
1845,12.5855,55.6704
1847,12.5856,55.6703
1848,12.5861,55.6703
1849,12.5866,55.6702
1850,12.5964,55.666
1851,12.5964,55.6659
1852,12.5963,55.6658
1853,12.5962,55.6657
1855,12.596,55.6653
1856,12.5959,55.6652
1858,12.5958,55.6651
1861,12.5957,55.665
1863,12.5956,55.6649
1864,12.5955,55.6649
1865,12.5955,55.6648
1866,12.5954,55.6648
1867,12.5953,55.6647
1868,12.5952,55.6647
1869,12.5951,55.6647
1870,12.5951,55.6646
1871,12.595,55.6646
1872,12.5949,55.6646
1873,12.5946,55.6645
1874,12.5944,55.6644
1875,12.6093,55.6656
1877,12.6102,55.6643
1878,12.6109,55.6636
1879,12.6012,55.6634
1880,12.6003,55.6632
1881,12.5999,55.6631
1882,12.5997,55.663
1883,12.5994,55.6629
1884,12.5992,55.6629
1885,12.5986,55.6627
1886,12.5982,55.6626
1887,12.5979,55.663
1889,12.5972,55.6631
1890,12.5968,55.6631
1891,12.6002,55.6962
1892,12.6003,55.6963
1896,12.5824,55.6784
1897,12.5827,55.678
1903,12.5831,55.6776
1904,12.5837,55.6772
1906,12.6005,55.6689
1907,12.6006,55.6692
1908,12.6019,55.6696
1910,12.6027,55.6699
1911,12.6043,55.6704
1912,12.6045,55.6705
1914,12.6046,55.6706
1916,12.5687,55.6931
1918,12.5698,55.6925
1921,12.6147,55.6669
1922,12.6142,55.6675
1923,12.5703,55.6943
1924,12.5702,55.6943
1925,12.5691,55.6949
1926,12.6134,55.6645
1929,12.6139,55.6646
1931,12.6141,55.6646
1933,12.6142,55.6647
1935,12.6147,55.6648
1936,12.615,55.6649
1937,12.6154,55.6651
1938,12.5809,55.6829
1939,12.5812,55.6832
1940,12.5815,55.6835
1941,12.5817,55.6838
1942,12.5819,55.684
1943,12.5821,55.6843
1944,12.5825,55.6848
1945,12.5826,55.6849
1947,12.5829,55.6852
1948,12.5831,55.6854
1949,12.5833,55.6857
1950,12.5835,55.6859
1951,12.6023,55.6628
1953,12.6027,55.663
1954,12.6031,55.6631
1955,12.5542,55.6883
1956,12.5541,55.6883
1957,12.5534,55.6884
1958,12.553,55.6885
1960,12.6213,55.6641
1961,12.6217,55.6636
1962,12.6198,55.6677
1964,12.6203,55.667
1966,12.6204,55.6669
1967,12.6208,55.6664
1968,12.621,55.6662
1969,12.621,55.6661
1970,12.6211,55.6661
1971,12.6213,55.6657
1976,12.6218,55.6651
1977,12.6219,55.665
1978,12.6224,55.6644
1979,12.6226,55.6641
1980,12.6228,55.6639
1981,12.605,55.6603
1984,12.6046,55.66
1985,12.6044,55.6598
1986,12.6043,55.6596
1987,12.604,55.6594
1989,12.6039,55.6593
1990,12.6034,55.6588
1991,12.6031,55.6584
1992,12.5577,55.6876
1993,12.5568,55.6869
1995,12.5854,55.6883
1996,12.5853,55.6883
1997,12.5839,55.6887
1998,12.5838,55.6887
1999,12.555,55.6951
2000,12.5548,55.6958
2003,12.5548,55.6959
2005,12.5547,55.6959
2007,12.5545,55.6966
2008,12.5772,55.6773
2010,12.5771,55.6773
2011,12.5769,55.6772
2014,12.5767,55.6771
2015,12.5766,55.6771
2018,12.5765,55.677
2020,12.5764,55.6769
2021,12.5763,55.6769
2023,12.5762,55.6768
2025,12.5761,55.6767
2026,12.5593,55.6846
2027,12.5591,55.6843
2028,12.5585,55.6838
2029,12.5584,55.6837
2030,12.5619,55.6706
2031,12.5622,55.6703
2033,12.5628,55.67
2034,12.581,55.6689
2035,12.5809,55.6688
2036,12.5802,55.6683
2037,12.5801,55.6682
2039,12.5799,55.6681
2040,12.5791,55.6675
2041,12.579,55.6674
2042,12.5788,55.6673
2043,12.5787,55.6672
2046,12.5783,55.6669
2049,12.612,55.666
2050,12.6121,55.6659
2051,12.6123,55.6657
2052,12.6126,55.6653
2055,12.6127,55.6651
2056,12.613,55.6648
2057,12.6133,55.6644
2060,12.6135,55.6641
2061,12.6139,55.6637
2063,12.6139,55.6636
2064,12.6141,55.6633
2065,12.6144,55.6629
2066,12.615,55.6622
2067,12.6005,55.6595
2068,12.6009,55.6597
2069,12.6015,55.66
2070,12.6016,55.66
2072,12.6025,55.6604
2073,12.6128,55.6662
2074,12.6131,55.6659
2075,12.6133,55.6657
2076,12.6134,55.6655
2077,12.6135,55.6654
2078,12.6138,55.665
2079,12.614,55.6647
2082,12.6141,55.6645
2083,12.6145,55.6641
2086,12.6147,55.6638
2087,12.6152,55.6632
2090,12.6156,55.6627
2091,12.6158,55.6624
2094,12.5737,55.6773
2095,12.5738,55.6773
2097,12.5743,55.6767
2099,12.5744,55.6767
2100,12.5744,55.6766
2101,12.5747,55.6763
2102,12.5747,55.6762
2103,12.5601,55.6968
2104,12.5592,55.6972
2105,12.5591,55.6972
2106,12.5581,55.6975
2107,12.5578,55.6976
2108,12.5571,55.6979
2109,12.557,55.6979
2110,12.5565,55.6981
2111,12.5556,55.6985
2113,12.5555,55.6985
2114,12.5552,55.6987
2115,12.555,55.6988
2117,12.5545,55.699
2118,12.5836,55.6988
2120,12.5833,55.6992
2121,12.5832,55.6993
2122,12.583,55.6996
2124,12.5932,55.6793
2125,12.5933,55.6794
2127,12.5935,55.6797
2128,12.5937,55.6799
2129,12.5943,55.6806
2130,12.5944,55.6808
2132,12.5945,55.6809
2134,12.5858,55.6886
2135,12.5859,55.6888
2136,12.586,55.6889
2138,12.5862,55.6891
2139,12.5862,55.6892
2140,12.5865,55.6895
2143,12.5867,55.6898
2145,12.5869,55.69
2148,12.587,55.6904
2150,12.5869,55.6904
2151,12.4945,55.6862
2152,12.494,55.6861
2153,12.4937,55.686
2154,12.4934,55.6859
2155,12.4933,55.6859
2157,12.4932,55.6859
2158,12.4931,55.6859
2160,12.4929,55.6858
2161,12.4926,55.6858
2162,12.4922,55.6856
2163,12.5782,55.7031
2164,12.5784,55.7031
2165,12.5787,55.703
2166,12.5791,55.7029
2167,12.5794,55.7028
2169,12.5802,55.7025
2170,12.5804,55.7025
2171,12.5807,55.7025
2172,12.5814,55.7022
2173,12.5816,55.7022
2174,12.558,55.6961
2176,12.558,55.6962
2177,12.5576,55.6965
2180,12.5575,55.6966
2182,12.5575,55.6967
2183,12.5574,55.6967
2185,12.5569,55.6972
2186,12.5914,55.6726
2189,12.5925,55.6733
2192,12.5926,55.6733
2193,12.5927,55.6734
2196,12.5941,55.6742
2199,12.5955,55.6751
2200,12.5958,55.6753
2202,12.5961,55.6755
2204,12.5963,55.6756
2205,12.5971,55.6761
2206,12.5981,55.6768
2207,12.5103,55.662
2208,12.5101,55.662
2209,12.5094,55.662
2210,12.5754,55.678
2211,12.5754,55.6779
2213,12.5751,55.6778
2214,12.575,55.6778
2215,12.5749,55.6777
2216,12.5748,55.6777
2217,12.5747,55.6777
2218,12.5747,55.6776
2220,12.5746,55.6776
2221,12.5744,55.6775
2222,12.5743,55.6775
2223,12.5742,55.6774
2225,12.5739,55.6773
2230,12.5893,55.7014
2231,12.5901,55.7015
2232,12.5904,55.7016
2233,12.5905,55.7017
2234,12.5208,55.6634
2235,12.5208,55.6633
2237,12.521,55.6624
2238,12.521,55.6623
2240,12.521,55.6622
2241,12.5856,55.7004
2242,12.586,55.7005
2243,12.5861,55.7006
2244,12.5863,55.7006
2245,12.5866,55.7007
2246,12.5867,55.7007
2247,12.5872,55.7009
2248,12.5873,55.7009
2249,12.5875,55.701
2251,12.5887,55.7012
2252,12.548,55.6652
2253,12.5478,55.6653
2255,12.5465,55.6655
2256,12.5463,55.6656
2257,12.5459,55.6657
2258,12.5455,55.6657
2259,12.5448,55.6658
2260,12.5444,55.6659
2261,12.5439,55.6659
2262,12.5438,55.6659
2265,12.5165,55.6626
2266,12.5163,55.6626
2268,12.5156,55.6626
2270,12.5154,55.6626
2272,12.5153,55.6625
2274,12.5145,55.6625
2276,12.5144,55.6625
2278,12.5143,55.6625
2279,12.5142,55.6625
2280,12.5135,55.6624
2282,12.5134,55.6624
2284,12.5132,55.6624
2286,12.5125,55.6624
2288,12.5123,55.6624
2290,12.5122,55.6624
2292,12.5115,55.6623
2294,12.5113,55.6623
2296,12.5112,55.6623
2298,12.5105,55.6623
2300,12.5103,55.6623
2301,12.5432,55.666
2304,12.5429,55.666
2305,12.5423,55.6661
2307,12.5414,55.6662
2308,12.5413,55.6662
2310,12.5402,55.6664
2311,12.5401,55.6664
2312,12.54,55.6664
2313,12.5394,55.6665
2315,12.5105,55.6627
2316,12.5103,55.6627
2317,12.5097,55.6627
2318,12.5825,55.6796
2324,12.5827,55.6792
2325,12.5831,55.6786
2329,12.5833,55.6784
2330,12.5834,55.6783
2331,12.5835,55.6782
2334,12.5835,55.6781
2338,12.5837,55.6778
2339,12.5843,55.6774
2340,12.5844,55.6774
2341,12.5878,55.6814
2342,12.5877,55.6814
2343,12.587,55.6819
2344,12.5869,55.682
2345,12.5866,55.6822
2346,12.5861,55.6823
2351,12.5192,55.6634
2352,12.5191,55.6634
2353,12.519,55.6635
2355,12.5185,55.6635
2356,12.5183,55.6635
2358,12.5168,55.6635
2359,12.5166,55.6635
2360,12.5165,55.6635
2361,12.5164,55.6635
2362,12.5163,55.6635
2364,12.5162,55.6635
2365,12.5161,55.6635
2366,12.5154,55.6634
2367,12.5153,55.6634
2369,12.5149,55.6634
2370,12.5145,55.6634
2371,12.5143,55.6634
2373,12.5134,55.6634
2374,12.5126,55.6634
2375,12.5125,55.6634
2376,12.5124,55.6634
2378,12.5117,55.6634
2379,12.5116,55.6634
2381,12.5112,55.6634
2382,12.5108,55.6634
2383,12.5107,55.6634
2385,12.5088,55.6634
2386,12.5087,55.6634
2387,12.5084,55.6634
2388,12.5077,55.6634
2390,12.519,55.6633
2392,12.519,55.6631
2393,12.519,55.6629
2394,12.519,55.6627
2395,12.519,55.6625
2398,12.5191,55.6619
2399,12.5191,55.6618
2400,12.6004,55.6643
2403,12.5998,55.6641
2405,12.5995,55.664
2406,12.5989,55.6639
2407,12.5987,55.6638
2408,12.5986,55.6638
2409,12.5984,55.6637
2411,12.5981,55.6637
2412,12.598,55.6636
2413,12.5976,55.6635
2414,12.5975,55.6635
2416,12.5971,55.6634
2417,12.5968,55.6634
2418,12.5964,55.6633
2419,12.5961,55.6632
2420,12.5955,55.6631
2421,12.5954,55.6631
2423,12.5953,55.6631
2424,12.5952,55.663
2425,12.5951,55.663
2426,12.5949,55.6628
2427,12.5882,55.7035
2429,12.5908,55.7037
2430,12.5843,55.7028
2432,12.5854,55.7032
2434,12.5855,55.7032
2435,12.5874,55.7034
2436,12.5145,55.6615
2437,12.5145,55.6616
2439,12.5144,55.6624
2442,12.5144,55.6626
2443,12.5143,55.6633
2447,12.5894,55.6892
2448,12.5895,55.6893
2449,12.5903,55.6895
2450,12.5905,55.6895
2451,12.5779,55.6998
2452,12.5787,55.7002
2453,12.5798,55.7008
2455,12.581,55.7015
2457,12.5818,55.7019
2458,12.5819,55.7019
2459,12.582,55.702
2460,12.5821,55.702
2462,12.5833,55.7024
2464,12.5833,55.7025
2465,12.5834,55.7025
2466,12.5841,55.7027
2467,12.5122,55.6614
2468,12.5122,55.6615
2470,12.5123,55.6623
2473,12.5123,55.6625
2474,12.5124,55.6633
2478,12.6065,55.6604
2479,12.6066,55.6603
2480,12.6068,55.6602
2481,12.607,55.6601
2482,12.6073,55.6599
2483,12.6074,55.6598
2484,12.5777,55.7045
2487,12.5781,55.7046
2488,12.5785,55.7046
2490,12.5808,55.7048
2491,12.5133,55.6614
2492,12.5133,55.6616
2494,12.5134,55.6622
2497,12.5134,55.6625
2498,12.5134,55.6633
2502,12.5732,55.6737
2503,12.5737,55.6734
2504,12.5733,55.7073
2505,12.5728,55.7075
2507,12.5733,55.6763
2508,12.573,55.6762
2509,12.5728,55.6761
2510,12.5724,55.6759
2511,12.5723,55.6759
2514,12.5717,55.6757
2515,12.5713,55.6755
2516,12.575,55.7002
2518,12.5771,55.7013
2519,12.5097,55.6658
2521,12.5096,55.6658
2522,12.5095,55.6658
2523,12.5092,55.6659
2524,12.509,55.6659
2525,12.5086,55.6659
2526,12.5085,55.6659
2527,12.5083,55.6659
2528,12.5081,55.666
2529,12.5079,55.666
2531,12.5068,55.6663
2533,12.5208,55.6665
2535,12.5202,55.6665
2537,12.5192,55.6666
2539,12.519,55.6666
2541,12.5186,55.6666
2542,12.5181,55.6666
2543,12.518,55.6666
2544,12.5173,55.6666
2546,12.5165,55.6666
2547,12.5159,55.6666
2548,12.5158,55.6665
2549,12.5156,55.6665
2550,12.5152,55.6665
2553,12.5151,55.6664
2555,12.5148,55.6664
2556,12.5146,55.6663
2557,12.5143,55.6663
2559,12.514,55.6662
2561,12.5137,55.6661
2562,12.5129,55.666
2563,12.5128,55.666
2564,12.5127,55.666
2565,12.5123,55.666
2566,12.5121,55.666
2567,12.5116,55.666
2568,12.5114,55.6659
2569,12.5107,55.6659
2571,12.5105,55.6659
2572,12.5099,55.6658
2575,12.6045,55.661
2577,12.6048,55.6611
2578,12.605,55.6612
2579,12.6052,55.6612
2580,12.6062,55.6616
2581,12.5229,55.6664
2582,12.522,55.6664
2583,12.5219,55.6664
2586,12.55,55.6681
2589,12.55,55.668
2590,12.55,55.6678
2591,12.5501,55.6674
2592,12.5501,55.6673
2593,12.5501,55.667
2594,12.5501,55.6669
2595,12.5501,55.6668
2597,12.5501,55.6667
2599,12.5501,55.6666
2601,12.5501,55.6665
2602,12.5501,55.6663
2603,12.5502,55.666
2604,12.5502,55.6658
2605,12.5875,55.6707
2606,12.5893,55.6718
2607,12.59,55.6722
2608,12.5906,55.6726
2609,12.5497,55.6724
2610,12.5497,55.6722
2611,12.5497,55.6721
2612,12.5497,55.672
2613,12.5498,55.6719
2615,12.5498,55.6709
2616,12.5499,55.6698
2619,12.5499,55.6696
2620,12.5499,55.6693
2621,12.5499,55.669
2622,12.55,55.6689
2623,12.55,55.6685
2624,12.55,55.6683
2625,12.5841,55.6783
2628,12.5836,55.6782
2632,12.5834,55.6781
2633,12.5833,55.6781
2634,12.5828,55.678
2638,12.5826,55.6779
2640,12.5821,55.6778
2642,12.582,55.6778
2644,12.5143,55.6662
2646,12.5144,55.6657
2648,12.5146,55.6651
2650,12.5147,55.665
2651,12.578,55.6994
2654,12.5794,55.6998
2655,12.5807,55.7001
2657,12.5812,55.7002
2658,12.5818,55.7004
2659,12.5822,55.7005
2661,12.5192,55.6665
2662,12.5188,55.6661
2664,12.5187,55.666
2665,12.5185,55.6658
2666,12.5184,55.6657
2667,12.5188,55.6656
2668,12.5189,55.6656
2669,12.5198,55.6655
2670,12.5199,55.6655
2671,12.591,55.6728
2672,12.5912,55.673
2673,12.5921,55.6735
2675,12.5922,55.6735
2677,12.5922,55.6736
2679,12.5925,55.6738
2680,12.5936,55.6744
2682,12.5937,55.6744
2683,12.5939,55.6746
2684,12.5613,55.6921
2685,12.5613,55.6926
2686,12.5194,55.6648
2687,12.5195,55.6648
2688,12.5198,55.6648
2689,12.5205,55.6647
2690,12.5214,55.6646
2691,12.5215,55.6641
2692,12.5215,55.664
2693,12.5616,55.6967
2694,12.5617,55.6977
2696,12.5618,55.6983
2698,12.5623,55.7025
2700,12.5627,55.7054
2702,12.5627,55.7055
2703,12.5629,55.7061
2704,12.5629,55.7062
2705,12.563,55.7064
2706,12.5873,55.6701
2708,12.5876,55.6703
2710,12.5879,55.6705
2713,12.5882,55.6707
2714,12.5883,55.6707
2715,12.5884,55.6708
2716,12.5885,55.6709
2717,12.5888,55.671
2719,12.5889,55.6711
2720,12.589,55.6711
2721,12.5897,55.6716
2723,12.5907,55.6722
2724,12.591,55.6723
2725,12.591,55.6724
2726,12.561,55.691
2727,12.561,55.6911
2728,12.5609,55.6912
2729,12.5609,55.6914
2730,12.561,55.6917
2731,12.561,55.6919
2733,12.561,55.6921
2734,12.561,55.6925
2736,12.5611,55.6926
2737,12.5611,55.6927
2738,12.5611,55.6932
2740,12.5612,55.6935
2741,12.5612,55.694
2742,12.5612,55.6941
2743,12.5612,55.6942
2744,12.5612,55.6943
2745,12.5613,55.6944
2746,12.5614,55.6958
2747,12.5615,55.696
2749,12.5182,55.6633
2750,12.5175,55.6625
2751,12.5176,55.6625
2752,12.5441,55.6639
2753,12.5441,55.6638
2754,12.5443,55.6635
2756,12.6027,55.6642
2758,12.6031,55.6637
2759,12.6032,55.6637
2760,12.6034,55.6638
2761,12.6021,55.6649
2763,12.6023,55.6647
2764,12.6025,55.6644
2765,12.5531,55.6916
2768,12.5533,55.6917
2769,12.5535,55.6918
2770,12.5537,55.692
2771,12.554,55.6922
2773,12.5542,55.6923
2775,12.5545,55.6925
2776,12.5551,55.6928
2777,12.5553,55.6929
2778,12.5555,55.693
2779,12.5556,55.6931
2782,12.5509,55.6698
2784,12.5505,55.6698
2785,12.5504,55.6698
2788,12.5494,55.6698
2789,12.5489,55.6698
2790,12.5486,55.6698
2793,12.5483,55.6698
2794,12.548,55.6697
2795,12.5469,55.6697
2796,12.5457,55.6696
2799,12.529,55.666
2800,12.5301,55.664
2801,12.5627,55.6737
2802,12.563,55.6733
2803,12.5633,55.6729
2804,12.5634,55.6727
2805,12.5636,55.6724
2807,12.5638,55.6722
2808,12.5639,55.6721
2809,12.564,55.672
2811,12.5645,55.6716
2813,12.5645,55.6715
2814,12.565,55.6709
2815,12.5651,55.6708
2816,12.588,55.7039
2819,12.5908,55.7042
2821,12.5814,55.6783
2822,12.5816,55.6782
2824,12.5818,55.678
2825,12.5819,55.6779
2830,12.5821,55.6777
2831,12.5822,55.6776
2832,12.5823,55.6775
2834,12.5828,55.677
2835,12.6121,55.6608
2837,12.6126,55.6609
2838,12.6134,55.661
2839,12.5248,55.6665
2840,12.5249,55.6662
2841,12.525,55.6658
2842,12.5251,55.6656
2843,12.5252,55.6654
2845,12.5252,55.6653
2846,12.5253,55.6651
2847,12.5254,55.6648
2848,12.5257,55.664
2851,12.5746,55.6837
2852,12.5753,55.6835
2853,12.576,55.6833
2854,12.5766,55.6831
2855,12.5775,55.6828
2856,12.577,55.7065
2857,12.5769,55.7065
2859,12.5763,55.7069
2860,12.5746,55.7077
2862,12.5971,55.6683
2863,12.5972,55.6683
2864,12.5984,55.6681
2866,12.5987,55.6681
2867,12.5999,55.6679
2869,12.5639,55.672
2870,12.5637,55.6719
2871,12.5631,55.6717
2872,12.5628,55.6716
2873,12.5627,55.6716
2874,12.5298,55.6676
2875,12.5284,55.6673
2876,12.5283,55.6673
2878,12.5268,55.667
2880,12.5266,55.6669
2881,12.5248,55.6666
2882,12.5247,55.6666
2883,12.5236,55.6664
2884,12.5949,55.6654
2886,12.5953,55.6653
2887,12.5955,55.6653
2888,12.5958,55.6652
2889,12.5815,55.7055
2894,12.5818,55.7059
2895,12.5819,55.706
2896,12.5821,55.7062
2898,12.5366,55.6629
2899,12.5346,55.6623
2900,12.5341,55.6622
2901,12.5321,55.6616
2902,12.5823,55.7064
2904,12.5824,55.7065
2905,12.5827,55.7068
2907,12.5828,55.707
2908,12.5829,55.7071
2909,12.5831,55.7073
2910,12.5834,55.7076
2911,12.5834,55.7077
2912,12.5835,55.7077
2913,12.5837,55.7079
2914,12.5837,55.708
2916,12.5838,55.7081
2917,12.5843,55.7086
2918,12.5845,55.7088
2919,12.5846,55.7089
2920,12.575,55.6854
2921,12.5758,55.686
2922,12.5841,55.7035
2925,12.5852,55.7036
2927,12.5853,55.7036
2929,12.5855,55.7037
2930,12.5856,55.7037
2931,12.5874,55.7038
2935,12.573,55.6723
2937,12.5734,55.6721
2938,12.5738,55.6719
2939,12.5743,55.6716
2940,12.5745,55.6715
2941,12.5746,55.6715
2943,12.5747,55.6714
2945,12.5748,55.6714
2947,12.5754,55.6711
2948,12.5758,55.6709
2950,12.5759,55.6708
2952,12.5762,55.6707
2954,12.5763,55.6706
2955,12.5764,55.6706
2957,12.5273,55.6656
2960,12.5267,55.6656
2961,12.5259,55.6655
2962,12.5256,55.6654
2963,12.5253,55.6654
2967,12.5251,55.6654
2969,12.5251,55.6653
2970,12.5244,55.6653
2971,12.5238,55.6652
2972,12.5853,55.7091
2976,12.5861,55.7093
2978,12.5862,55.7093
2979,12.5868,55.7094
2981,12.587,55.7095
2982,12.5873,55.7097
2983,12.588,55.7097
2986,12.5101,55.6614
2993,12.5106,55.6633
2996,12.5866,55.6965
2997,12.5866,55.6967
2998,12.5865,55.697
2999,12.5865,55.6972
3000,12.5864,55.6975
3001,12.5864,55.6977
3002,12.5881,55.6792
3003,12.5888,55.6783
3004,12.5888,55.6782
3007,12.5889,55.6781
3009,12.5892,55.6776
3010,12.5896,55.6769
3012,12.5897,55.6769
3013,12.5841,55.6643
3015,12.5844,55.6642
3016,12.5846,55.6641
3017,12.5847,55.6641
3018,12.585,55.664
3019,12.5851,55.664
3020,12.5852,55.664
3021,12.5869,55.6638
3022,12.5884,55.6636
3024,12.5909,55.6634
3025,12.5918,55.6633
3026,12.5936,55.6631
3028,12.5189,55.6625
3029,12.5177,55.6625
3031,12.5717,55.6701
3033,12.5713,55.67
3035,12.5706,55.6697
3036,12.5705,55.6697
3037,12.5703,55.6696
3039,12.5773,55.6671
3040,12.5774,55.6671
3042,12.578,55.6669
3043,12.5782,55.6668
3045,12.5793,55.6663
3046,12.5794,55.6663
3047,12.5794,55.6662
3048,12.58,55.666
3049,12.5814,55.6654
3050,12.5816,55.6653
3052,12.5824,55.665
3053,12.5834,55.6646
3054,12.5838,55.6644
3057,12.5577,55.692
3058,12.5579,55.6921
3059,12.5582,55.6923
3061,12.5583,55.6924
3062,12.5585,55.6925
3063,12.5586,55.6926
3064,12.5595,55.6931
3065,12.56,55.6935
3067,12.5606,55.6939
3068,12.5607,55.6939
3070,12.561,55.6941
3071,12.5611,55.6941
3072,12.5111,55.6613
3073,12.5112,55.6614
3075,12.5113,55.6622
3078,12.5114,55.6625
3079,12.5115,55.6633
3082,12.5551,55.6903
3083,12.5552,55.6903
3085,12.5553,55.6904
3086,12.5562,55.691
3087,12.5564,55.6911
3088,12.5566,55.6912
3089,12.5567,55.6913
3090,12.5571,55.6916
3091,12.5574,55.6918
3095,12.5173,55.6665
3097,12.5173,55.6663
3098,12.517,55.6657
3099,12.5169,55.6654
3100,12.5168,55.6653
3102,12.5167,55.6653
3103,12.5165,55.6648
3104,12.5162,55.6644
3106,12.5161,55.664
3112,12.5165,55.6625
3113,12.5426,55.6698
3116,12.5429,55.6695
3118,12.543,55.6694
3119,12.5746,55.6786
3122,12.5747,55.6785
3123,12.5748,55.6785
3124,12.575,55.6783
3126,12.5751,55.6782
3127,12.5752,55.6781
3128,12.5753,55.6781
3132,12.5755,55.6779
3133,12.5756,55.6779
3134,12.5759,55.6777
3135,12.5762,55.6775
3137,12.5763,55.6775
3138,12.5479,55.6691
3140,12.5479,55.6689
3141,12.548,55.6686
3142,12.548,55.6684
3143,12.5481,55.668
3144,12.5482,55.6678
3146,12.584,55.6786
3148,12.5841,55.6784
3151,12.5842,55.6783
3152,12.5844,55.6781
3156,12.5178,55.6617
3158,12.5177,55.6618
3162,12.5168,55.6624
